gyroscopex,gyroscopey,gyroscopez,accelerometerx,accelerometery,accelerometerz
-58.36037850791264,17.48036786650445,-14.993808673809099,0.6418442494487953,-0.34852156909168963,1.4726411510951878
57.64531702522734,57.52830800027846,-160.17973821950457,1.7486261915000818,1.3530665217679565,-0.5969870027328885
-17.59759896575096,-98.55512989090464,46.83203540814887,1.9273375453787591,-0.9395630175242418,-1.3733810884596793
-50.2937845051992,137.56190061285554,-136.21336538267383,-0.31000929621908124,0.8336764386623812,-1.308921958395318
124.70878828311919,109.96589990991617,117.83717839907013,0.5883296781169265,0.5743354290352563,-1.2414780986372254
-25.242344556449268,-121.75385794884751,-31.253850429870226,-1.9541142142279586,0.7417332212529648,0.8479466231396762
148.9842598800335,12.516034997522127,42.60138157747494,0.38099331135368564,-1.3041808260801346,-1.6928811351026662
121.4622058520647,83.10435670751463,162.10666203671644,-0.4265989233017926,0.8684355472861638,0.08002782397799058
-75.264664328355,-135.2484716831851,-142.00927789472053,-0.9654644862150072,1.8052556228603107,-0.6251447072798673
-11.87368730484772,17.291029616453216,49.618382424692044,-0.9479117030229043,-0.02017113801716297,0.8812248212352021
96.20782789797067,-23.194688224086434,-15.332638016912824,-0.769986682202608,-1.3271966142762612,1.3408169569331534
158.88369247143152,8.129799567761268,-71.0883292902651,1.4543866225570783,1.1640122375913702,1.8260025491756458
-173.6420231074816,-37.73669393632153,4.689372192756309,-0.019370463050724762,-0.9836470049950186,-0.725843241128215
143.31819569921538,59.884863906683506,168.7405964184399,0.028744124507142033,0.11142767503627926,-1.3243741371019824
-97.95138862149723,-21.98933474467472,-52.18481073576474,-1.9726220661609064,-0.8000246540957492,1.012602913888509
-30.047208886894197,-151.52442356993467,-40.394178968681956,-1.4976684398687006,0.5493091030305197,-0.13611025322330672
-118.36148696715587,-120.69765690348575,108.58091189505217,-1.1894094525620758,0.21426744390750807,-0.3216758468210039
-79.05738223093216,-157.00284839610032,16.17152025117116,-0.8879341042282869,0.9459437702776552,-1.346334282648229
-163.2630685744,8.527023750640069,29.99262714555104,1.5808589674105034,1.0796561659463335,0.850099927098197
24.571260595156986,-100.11033642677988,-69.73102434174949,-1.2679096205472353,1.3916371202885758,-0.6859564046250162
149.6897950047279,-80.2928410306149,144.949704270724,0.3183043007325992,-1.1235088593299283,-1.3392690505574252
51.818992107216644,-149.66051171061557,-63.233011057173115,-0.11708280205146293,-0.9024618877345394,-0.663207823109643
54.71053686777725,-12.015639126661597,92.0880693169251,0.3691327500517718,-1.1003254338589468,0.9972600416229147
-88.40645859473925,7.9057574599796965,-78.39932299671995,1.8921707517353985,0.36889326271007983,0.8824622392922068
138.45824481921903,69.58469350427839,-154.44668025960667,0.006558209428657591,-0.30237876786278406,0.9512441679108745
145.96709895406786,75.42262852413063,32.10979077806482,-0.8897408025212155,1.1365350940512782,-0.5554482736140711
-48.03499294664431,143.58848245067793,67.18315035148981,0.7877422244713581,-1.0447608637197052,1.1246396239076866
38.415260924907585,15.553302929800253,92.18090018563731,-1.2645785515937993,-0.6817682082764218,1.283977428991836
21.26930106971176,-76.04968809874791,-65.226522405486,-0.05634862635281612,-0.9346450978646783,1.6911332526133274
-62.780507936119704,-149.74940807475303,-120.74289843230767,-0.9990357397718244,-1.0433634685766582,1.0863163209647664
-20.628069362238932,64.2035080403378,164.6711106978122,1.2444285612253165,0.9827787718405161,-0.44341739065863317
26.865445705408092,69.98386774704409,-46.804987382045795,-1.780754094839072,1.202815159390568,0.7363099037811431
107.19442804000715,-163.04350117043253,-106.18344356808772,-0.04388097561449156,1.0230375590245333,0.6019217798564473
-175.08603109749936,86.21735788938338,96.59908397477727,1.9119380649622641,-1.3267914563050263,-1.7205041319036258
-54.639365987896554,-9.180073083474298,-132.23733088291766,-0.89946445082676,-0.393680898319996,1.243405142846456
168.21765238383858,-6.661812241688892,-175.48224756430872,-1.1803713368027933,-0.9919678587346579,-1.1344419501704088
-62.46435635921904,-81.35998971658843,-152.10278004981382,1.4085071834244736,1.2681175254332158,1.3183267251509014
77.63712969225213,-15.599444587573203,24.723145609570707,-1.0172061477855219,-1.1161733082488383,-0.7692808655849528
-88.62360715236872,-16.584990341960662,-40.78638078889543,-0.5669867670404747,0.5022261494747924,-1.9391211707401408
167.40010104658336,127.8923745538138,116.07027798200056,0.4394964386264335,-0.5987157011748749,-1.7630856654919884
140.6159199225841,82.20848211233226,-75.8817593579761,-1.0044162894703992,-0.3128207682373363,-0.9731899759509273
25.72371642546841,-147.12927404272222,-140.62927030108807,-1.3227523441109432,0.7022850576424968,-1.2398367684701768
4.570875928534775,-120.88142846272301,-31.011992264146613,-0.6173112966859424,-1.117625612955489,-1.3487046529577014
135.4685355614825,84.92232242911427,-74.33936302934471,1.115855674132995,-0.8287068007991034,-1.1177538871473085
36.28688491526765,31.343791672709727,-122.91070993632513,-1.6791111008970372,1.8839693440678702,0.359096273664707
-0.30749588992881627,144.47325964492438,136.81730204683532,0.0848325690466778,0.8307768092810193,-1.3263247948362569
78.81735342465561,104.08482842317267,57.081294499599835,0.6901085049100186,1.247812224181228,0.5935158626122239
-29.340596650422327,123.38896884187488,-15.881967641899223,-1.470890263667758,-0.5034731133701471,1.9479626138173627
58.68493756140515,89.63961330070276,123.72846359052369,1.1188103164165764,1.5576038339043379,-1.0787952687342925
100.54992124022817,141.8333244768894,114.61317167730203,-0.7391238918441707,0.5180669001161782,1.6634893706933878
-144.95591161028528,-128.05021496202602,168.70326574642826,1.4334570259021793,0.855895800120821,0.5141067536831647
25.113153745329868,-127.18157161128852,-40.15415476161951,0.002322131938119476,0.6188284633566874,-0.7615715634853983
66.75741217201644,-169.50712773112076,-1.8633023211604325,1.8332659419806072,1.156395362420458,1.7674726555259737
117.64080585261462,103.73657105425036,122.51796691082546,-1.8664988654921983,1.6155012638748945,-1.8325896103056998
40.20382207589142,115.36118083054316,111.80183960183047,1.9950393358460787,1.7517636290581575,0.9108340470507548
-110.04618705407474,52.01820779942443,-41.96057500046891,0.15845314583631787,-1.1405042816771305,-0.685273672346598
-101.13697199279262,122.79526796807829,161.18945707517037,-0.37859188532716903,-0.2805909308770529,-0.463551575815786
70.47076331789285,-132.62489326352406,-102.31216587474087,0.0915998346211202,0.3452349664943517,1.2906801553813407
-83.58833555879951,170.38659576049764,-30.960211632851042,-1.3080815348863717,-1.3364479155605702,-1.2588811695715885
-69.54174267183053,110.26318330164878,98.57052199137621,-0.08876364936864167,-0.8148719076561979,1.6911814064691826
107.10224555663507,-3.626877309563099,142.38727856208197,0.8199014681746344,-0.48785644341182177,-1.3336635600116264
93.92091299605363,-177.19521657353144,152.59928861435787,-1.5555249105379798,-0.017632361318117518,1.324153193968617
-162.61821409277675,38.5462860936768,-24.567921551631144,-1.6491857917841606,-1.703782205121401,-0.21001100679459572
-157.91480612129587,63.325385797738534,4.770896236080347,-0.11315108128250495,-0.3347474219907318,1.1631876757354092
6.699360652718326,-121.97364141548647,117.16029435390908,-1.6991799745048426,0.304758058653261,1.033792086086288
91.6370550054624,98.61932637147027,166.28960621244386,-1.8858908761249826,1.4244804058934566,-0.3263996485540668
136.46899947860538,-115.29905177467238,79.09321624286707,0.6933959652049433,0.48747924460859426,1.9791904853262507
